PRIMARY_SAMPLE_UNIT,YEAR,latitude,longitude,REGION,total_cover,annual_dhw,distance_to_thermal_km
2041.0,2018,24.6337,-83.0702,Tortugas,68.0,0.0,1.0824516126277686
2044.0,2018,24.62884,-83.02582,Tortugas,55.0,0.0,0.4349296102709451
2047.0,2018,24.63935,-83.02288,Tortugas,61.0,0.0,1.6099915810567125
2058.0,2018,24.71938,-82.98569,Tortugas,96.0,0.0,1.247336506196367
2062.0,2018,24.70194,-83.02931,Tortugas,54.0,0.0,2.6014942113013717
2066.0,2018,24.71351,-83.02954,Tortugas,94.0,0.0,1.3580185584528797
2068.0,2018,24.69101,-83.06484,Tortugas,100.0,0.0,2.0549217284866907
2072.0,2018,24.67825,-83.01815,Tortugas,100.0,0.0,0.7807728241070103
2073.0,2018,24.70249,-83.03658,Tortugas,82.0,0.0,2.7633734869490354
2074.0,2018,24.71924,-82.98492,Tortugas,93.0,0.0,1.1890194769731657
2075.0,2018,24.67758,-83.0847,Tortugas,94.0,0.0,1.020679642240006
2076.0,2018,24.71168,-83.02719,Tortugas,69.0,0.0,1.4981922419519917
2079.0,2018,24.64686,-83.07667,Tortugas,100.0,0.0,2.4365426327090045
2085.0,2018,24.66307,-83.06039,Tortugas,97.0,0.0,1.9853085886522823
2087.0,2018,24.66427,-83.01035,Tortugas,82.0,0.0,1.9016227348372714
2092.0,2018,24.67935,-83.06744,Tortugas,66.0,0.0,0.9043385039508227
2093.0,2018,24.64863,-83.07517,Tortugas,96.0,0.0,2.6275893118670246
2106.0,2018,24.70845,-82.98426,Tortugas,98.0,0.0,2.0646573547664673
2109.0,2018,24.7132,-83.04003,Tortugas,100.0,0.0,2.006890448711043
2112.0,2018,24.65976,-83.02388,Tortugas,95.0,0.0,1.6987344655528767
2119.0,2018,24.67235,-83.06731,Tortugas,78.0,0.0,0.8315687973678773
2122.0,2018,24.70992,-82.9819,Tortugas,76.0,0.0,1.8162822742808409
2127.0,2018,24.67831,-83.06504,Tortugas,97.0,0.0,1.0718730373815595
2129.0,2018,24.67079,-83.06887,Tortugas,96.0,0.0,0.7769744573175452
2131.0,2018,24.66044,-83.07842,Tortugas,99.0,0.0,1.655705881253822
2139.0,2018,24.67971,-83.01236,Tortugas,98.0,0.0,1.3803716299393185
2140.0,2018,24.69919,-83.00007,Tortugas,99.0,0.0,3.6848321795973367
2141.0,2018,24.69705,-83.0024,Tortugas,94.0,0.0,3.350261137493791
2142.0,2018,24.65213,-83.01417,Tortugas,96.0,0.0,2.76888570907999
2149.0,2018,24.72209,-82.82615,Tortugas,92.0,0.0,0.34427629675690297
2153.0,2018,24.73097,-82.79692,Tortugas,85.0,0.0,2.3109341483067416
2155.0,2018,24.57364,-82.92619,Tortugas,99.0,0.0,0.19346822860162335
2159.0,2018,24.72226,-82.82856,Tortugas,98.0,0.0,0.4713781790498979
2165.0,2018,24.62478,-82.83515,Tortugas,99.0,0.0,1.0258146052578856
2168.0,2018,24.70755,-82.79465,Tortugas,66.0,0.0,2.7760527432534503
2171.0,2018,24.7109,-82.84072,Tortugas,93.0,0.0,2.2315936675053383
2172.0,2018,24.57586,-82.90272,Tortugas,94.0,0.0,2.255319736619806
2173.0,2018,24.57588,-82.9232,Tortugas,71.0,0.0,0.20668652393004922
2175.0,2018,24.560667,-82.915026,Tortugas,100.0,0.0,1.8867143035528275
2177.0,2018,24.5668,-82.92746,Tortugas,92.0,0.0,0.9455357062693527
2179.0,2018,24.57989,-82.90841,Tortugas,80.0,0.0,1.763647537329333
2189.0,2018,24.58264,-82.89167,Tortugas,86.0,0.0,1.8867151690943489
2191.0,2018,24.73051,-82.79893,Tortugas,98.0,0.0,2.4930379013405295
2192.0,2018,24.72239,-82.7893,Tortugas,91.0,0.0,1.473184490144256
2193.0,2018,24.72085,-82.81997,Tortugas,82.0,0.0,0.6871320729052185
2194.0,2018,24.7317,-82.78209,Tortugas,97.0,0.0,1.0327497684197027
2196.0,2018,24.68704,-82.77881,Tortugas,36.0,0.0,1.3926629729798383
2200.0,2018,24.70144,-82.77231,Tortugas,95.0,0.0,2.6344969934447606
2201.0,2018,24.71911,-82.83219,Tortugas,89.0,0.0,0.9780345657585521
2205.0,2018,24.72535,-82.80071,Tortugas,87.0,0.0,2.4540763242713024
2206.0,2018,24.59505,-82.91354,Tortugas,100.0,0.0,2.5123064970618847
2212.0,2018,24.70959,-82.78907,Tortugas,96.0,0.0,2.226601990177815
2218.0,2018,24.69422,-82.84181,Tortugas,0.0,0.0,2.7292779132395335
2226.0,2018,24.58221,-82.97905,Tortugas,60.0,0.0,0.8995250836717102
2227.0,2018,24.71707,-82.79037,Tortugas,99.0,0.0,1.785584350458242
2231.0,2018,24.59838,-82.95029,Tortugas,98.0,0.0,3.605774425526507
2236.0,2018,24.66266,-82.81282,Tortugas,89.0,0.0,1.8437997727950415
2238.0,2018,24.63762,-82.8067,Tortugas,71.0,0.0,2.3221411027842813
2239.0,2018,24.68874,-82.80864,Tortugas,59.0,0.0,2.250993567262115
2244.0,2018,24.675,-82.80116,Tortugas,90.0,0.0,2.4092981916669167
2245.0,2018,24.691612,-82.839945,Tortugas,89.0,0.0,2.3852447388279816
2246.0,2018,24.63071,-82.81331,Tortugas,91.0,0.0,1.341811109279154
2250.0,2018,24.58439,-82.96993,Tortugas,88.0,0.0,1.1630094401971591
2251.0,2018,24.58765,-82.96849,Tortugas,92.0,0.0,1.5528281787183347
2254.0,2018,24.568373,-82.947721,Tortugas,95.0,0.0,2.412802439324331
2255.0,2018,24.66476,-82.81311,Tortugas,0.0,0.0,1.6558456380053195
2256.0,2018,24.58288,-82.93204,Tortugas,97.0,0.0,1.1283607298242808
2259.0,2018,24.58351,-82.96638,Tortugas,97.0,0.0,1.2865874290271377
2260.0,2018,24.6201,-82.86237,Tortugas,100.0,0.0,1.3888065437151071
2262.0,2018,24.64747,-82.83515,Tortugas,71.0,0.0,2.7007884637852224
2264.0,2018,24.61679,-82.86564,Tortugas,30.0,0.0,1.3153271622840652
2267.0,2018,24.71567,-82.84341,Tortugas,83.0,0.0,2.1292573703147224
2271.0,2018,24.68799,-82.77191,Tortugas,100.0,0.0,1.4774782153102204
2275.0,2018,24.6617,-82.93086,Tortugas,100.0,0.0,1.593231685882436
2278.0,2018,24.70406,-82.86106,Tortugas,94.0,0.0,2.7220499514066825
2279.0,2018,24.71964,-82.87695,Tortugas,91.0,0.0,0.6281083789029248
2281.0,2018,24.66235,-82.93566,Tortugas,78.0,0.0,1.771759537455162
2282.0,2018,24.64811,-82.85707,Tortugas,78.0,0.0,3.1449057197738286
2284.0,2018,24.70534,-82.86513,Tortugas,92.0,0.0,2.403629545025379
2287.0,2018,24.6762,-82.91499,Tortugas,100.0,0.0,1.0204483675086637
2288.0,2018,24.67393,-82.88635,Tortugas,97.0,0.0,1.1522524900804518
2290.0,2018,24.70131,-82.9042,Tortugas,70.0,0.0,3.3701971779355655
2291.0,2018,24.71199,-82.85766,Tortugas,78.0,0.0,2.2726713134871765
2292.0,2018,24.63454,-82.93813,Tortugas,86.0,0.0,1.6987726154557217
2295.0,2018,24.71583,-82.88182,Tortugas,87.0,0.0,1.2306681764816745
2297.0,2018,24.70942,-82.87023,Tortugas,93.0,0.0,1.799027691828296
2298.0,2018,24.71159,-82.86465,Tortugas,85.0,0.0,1.8220833173954156
2301.0,2018,24.65616303,-82.95004603,Tortugas,82.0,0.0,3.278744009288122
2307.0,2018,24.64905,-82.92287,Tortugas,82.0,0.0,2.682914292241855
2308.0,2018,24.67929,-82.89694,Tortugas,80.0,0.0,2.266736849412873
2310.0,2018,24.65586,-82.92618,Tortugas,60.0,0.0,2.131930086361633
2312.0,2018,24.72466,-82.82048,Tortugas,56.0,0.0,0.45860608697553595
2315.0,2018,24.64001,-82.9602,Tortugas,83.0,0.0,2.2417236921108747
2316.0,2018,24.63982,-82.96483,Tortugas,85.0,0.0,1.9425611624327268
2319.0,2018,24.68343,-82.92562,Tortugas,94.0,0.0,0.9391050101234483
2320.0,2018,24.60634,-82.96397,Tortugas,100.0,0.0,2.3558109914936978
2324.0,2018,24.60725,-82.95513,Tortugas,79.0,0.0,2.8164998009096136
2327.0,2018,24.696748,-82.86275,Tortugas,94.0,0.0,2.716628535674694
2328.0,2018,24.668606,-82.875175,Tortugas,100.0,0.0,0.7115207149384375
2331.0,2018,24.67445,-82.87765,Tortugas,0.0,0.0,0.2739811772611064
2332.0,2018,24.60759,-82.93583,Tortugas,95.0,0.0,2.2238767352131985
2337.0,2018,24.59526,-82.88601,Tortugas,75.0,0.0,2.5120727395206788
2341.0,2018,24.59551,-82.88401,Tortugas,89.0,0.0,2.455084625021796
2342.0,2018,24.64871,-82.92396,Tortugas,94.0,0.0,2.6385386836979046
2349.0,2018,24.63609,-82.95874,Tortugas,99.0,0.0,2.055203970490906
2350.0,2018,24.60692,-82.93263,Tortugas,45.0,0.0,2.1531775639944337
2356.0,2018,24.61198,-82.93323,Tortugas,96.0,0.0,1.6696199733810377
2360.0,2018,24.65789,-82.92172,Tortugas,77.0,0.0,1.9315864845559643
2528.0,2018,24.57108,-83.04001,Tortugas,84.0,0.0,1.5792128479160754
2561.0,2018,24.72012,-82.98758,Tortugas,92.0,0.0,1.3813381552602193
2565.0,2018,24.68981,-83.06761,Tortugas,100.0,0.0,1.8080392350527539
2574.0,2018,24.70117,-83.03439,Tortugas,100.0,0.0,2.8150044968433567
2606.0,2018,24.6954,-82.98131,Tortugas,88.0,0.0,2.35576742904751
2639.0,2018,24.66274,-82.99051,Tortugas,92.0,0.0,2.076937018762121
2662.0,2018,24.706853,-82.77395,Tortugas,83.0,0.0,2.021325495162106
2663.0,2018,24.69132,-82.78541,Tortugas,98.0,0.0,2.097097345042946
2666.0,2018,24.64725,-82.7927,Tortugas,83.0,0.0,3.05304159512955
2685.0,2018,24.72252,-82.81532,Tortugas,89.0,0.0,1.016476631840337
2688.0,2018,24.73305,-82.78907,Tortugas,92.0,0.0,1.6789710012940133
2703.0,2018,24.71418,-82.77647,Tortugas,87.0,0.0,1.2129110560438532
2706.0,2018,24.56737,-82.94956,Tortugas,98.0,0.0,2.6244327368294833
2755.0,2018,24.72138,-82.79869,Tortugas,69.0,0.0,2.426335882744931
2769.0,2018,24.70512,-82.78852,Tortugas,63.0,0.0,2.5988692956598376
2777.0,2018,24.66252,-82.92735,Tortugas,84.0,0.0,1.4081652348952418
2791.0,2018,24.69874,-82.90954,Tortugas,97.0,0.0,3.0671247204061385
2802.0,2018,24.71069,-82.9112,Tortugas,96.0,0.0,2.116101079691235
2815.0,2018,24.6062,-82.94888,Tortugas,99.0,0.0,3.1931287012465965
2822.0,2018,24.69711,-82.86449,Tortugas,100.0,0.0,2.678026222650197
2854.0,2018,24.66364,-82.87767,Tortugas,100.0,0.0,1.2918359771383028
3001.0,2018,26.89381,-80.00212,SEFCRI,93.0,0.0,3.0861814436541684
3002.0,2018,26.94493,-80.01036,SEFCRI,98.0,0.0,2.648844538114445
3006.0,2018,26.93368,-80.01308,SEFCRI,85.0,0.0,1.5256872907141104
3008.0,2018,26.85591,-80.00946,SEFCRI,36.0,0.0,2.6234515620909176
3009.0,2018,26.84385,-79.99744,SEFCRI,44.0,0.0,3.0571004686676946
3016.0,2018,26.72454,-80.01262,SEFCRI,54.0,0.0,1.2307846965540208
3018.0,2018,26.90501,-80.01283,SEFCRI,65.0,0.0,2.5295605930265164
3024.0,2018,26.82249,-80.01122,SEFCRI,36.0,0.0,1.3958356642567007
3025.0,2018,26.9116,-80.00083,SEFCRI,54.0,0.0,2.8221546378813493
3033.0,2018,26.92659,-80.03072,SEFCRI,2.0,0.0,0.5937608667721347
3039.0,2018,26.93588,-80.01426,SEFCRI,88.0,0.0,1.6114475906524255
3042.0,2018,26.88547,-80.01877,SEFCRI,45.0,0.0,1.3180930414700065
3043.0,2018,26.90096,-80.01666,SEFCRI,82.0,0.0,2.7984774749446184
3046.0,2018,26.77813,-80.01407,SEFCRI,31.0,0.0,1.1395829211000585
3047.0,2018,26.8398,-80.01633,SEFCRI,86.0,0.0,1.8565861450166334
3048.0,2018,26.7496,-80.01584,SEFCRI,92.0,0.0,2.882082121073495
3049.0,2018,26.83346,-80.01705,SEFCRI,61.0,0.0,1.2273902953344873
3050.0,2018,26.81686,-80.00383,SEFCRI,36.0,0.0,2.287791149777379
3053.0,2018,25.842734,-80.104184,SEFCRI,90.0,0.0,2.868775999894484
3059.0,2018,25.9539333,-80.10025,SEFCRI,97.0,0.0,3.40829112097362
3062.0,2018,25.97675,-80.0999667,SEFCRI,97.0,0.0,2.5027833048077537
3063.0,2018,25.852599,-80.099801,SEFCRI,94.0,0.0,3.5156932619030217
3066.0,2018,26.0106667,-80.1010833,SEFCRI,96.0,0.0,2.873324537601222
3067.0,2018,25.9570667,-80.0999333,SEFCRI,95.0,0.0,3.192149825204699
3077.0,2018,25.87379,-80.100493,SEFCRI,98.0,0.0,2.4563262390985976
3079.0,2018,26.0906167,-80.09555,SEFCRI,95.0,0.0,2.687731193843625
3085.0,2018,25.9054,-80.09075,SEFCRI,94.0,0.0,2.6890889686118533
3096.0,2018,26.2103,-80.0783333,SEFCRI,94.0,0.0,1.6686179649619381
3097.0,2018,25.82206,-80.091247,SEFCRI,80.0,0.0,1.6583640783655176
3103.0,2018,26.31625,-80.06525,SEFCRI,93.0,0.0,1.3757996367915686
3109.0,2018,25.876977,-80.092436,SEFCRI,85.0,0.0,1.7577554280095617
3110.0,2018,25.871592,-80.092463,SEFCRI,91.0,0.0,1.7873306475477657
3117.0,2018,25.7993833,-80.09264,SEFCRI,91.0,0.0,3.2354101768162846
3122.0,2018,26.2636667,-80.0705,SEFCRI,92.0,0.0,1.3380160409949018
3136.0,2018,25.888696,-80.107344,SEFCRI,69.0,0.0,2.3327965805623614
3155.0,2018,26.1650167,-80.0934667,SEFCRI,95.0,0.0,2.1512050941256957
3161.0,2018,26.3145,-80.0741667,SEFCRI,95.0,0.0,1.171037159023071
3162.0,2018,26.70444,-80.02967,SEFCRI,85.0,0.0,2.333384398701281
3166.0,2018,26.7579,-80.03529,SEFCRI,92.0,0.0,2.158573639809821
3179.0,2018,26.0435667,-80.1061333,SEFCRI,86.0,0.0,2.7960151781209417
3180.0,2018,26.1717833,-80.0886667,SEFCRI,100.0,0.0,1.409612852687147
3202.0,2018,26.0105667,-80.0885667,SEFCRI,83.0,0.0,2.1006850803701482
3210.0,2018,26.0042333,-80.0895833,SEFCRI,21.0,0.0,2.730445980281204
3213.0,2018,26.3774833,-80.0539167,SEFCRI,100.0,0.0,2.1188253460843227
3219.0,2018,26.69196,-80.01848,SEFCRI,92.0,0.0,1.9937467283701755
3222.0,2018,26.68975,-80.01574,SEFCRI,61.0,0.0,1.880320479142936
3230.0,2018,26.12655,-80.0805,SEFCRI,98.0,0.0,0.5750658191875283
3231.0,2018,25.9273,-80.0877333,SEFCRI,89.0,0.0,1.2982949416475436
3240.0,2018,26.00312,-80.08755,SEFCRI,93.0,0.0,2.7370971441825676
3241.0,2018,26.2376667,-80.0658333,SEFCRI,92.0,0.0,1.6788989552733444
3242.0,2018,25.9605833,-80.0887667,SEFCRI,97.0,0.0,2.1129992248328535
3243.0,2018,25.809138,-80.08841,SEFCRI,88.0,0.0,2.2165775746523515
3245.0,2018,26.2818667,-80.0620667,SEFCRI,100.0,0.0,1.4989014687957207
3246.0,2018,26.33585,-80.0586833,SEFCRI,91.0,0.0,2.0248484506300963
3247.0,2018,26.29145,-80.0618333,SEFCRI,100.0,0.0,2.2515763790606345
3248.0,2018,26.58626,-80.02315,SEFCRI,76.0,0.0,1.265016671636605
3250.0,2018,26.5291667,-80.0297833,SEFCRI,88.0,0.0,0.6639471491679211
3252.0,2018,26.5254167,-80.0316333,SEFCRI,100.0,0.0,0.6614104314391023
3253.0,2018,26.49137,-80.03738,SEFCRI,100.0,0.0,2.1974248950186377
3254.0,2018,26.5244,-80.0326833,SEFCRI,83.0,0.0,0.7671868531340665
3258.0,2018,26.3045333,-80.0593667,SEFCRI,94.0,0.0,2.7587986742744546
3262.0,2018,26.82563,-80.01651,SEFCRI,37.0,0.0,0.8454693661658276
3263.0,2018,25.9626167,-80.0889167,SEFCRI,91.0,0.0,1.9575791535886833
3266.0,2018,26.1414333,-80.0773667,SEFCRI,94.0,0.0,1.842451609498093
3268.0,2018,26.2696,-80.0617667,SEFCRI,97.0,0.0,1.4501590219272147
3269.0,2018,26.64289,-80.01884,SEFCRI,68.0,0.0,2.0814165681506402
3272.0,2018,25.771581,-80.08817,SEFCRI,92.0,0.0,1.372069368375513
3278.0,2018,25.7704333,-80.0876333,SEFCRI,77.0,0.0,1.3627719958098514
3285.0,2018,26.72299,-80.01913,SEFCRI,80.0,0.0,0.6247518094418717
3545.0,2018,26.74408,-80.013,SEFCRI,98.0,0.0,2.432860629950407
3901.0,2018,25.97665,-80.0998,SEFCRI,87.0,0.0,2.48532858379659
3903.0,2018,26.2100667,-80.0788333,SEFCRI,83.0,0.0,1.7045274581163463
3904.0,2018,26.0107667,-80.1013167,SEFCRI,98.0,0.0,2.847752581364658
3905.0,2018,26.1725833,-80.0886667,SEFCRI,99.0,0.0,1.389680817742997
3997.0,2018,26.52479,-80.03232,SEFCRI,85.0,0.0,0.7284991264530771
3998.0,2018,26.52624,-80.03143,SEFCRI,100.0,0.0,0.6542267801927133
3999.0,2018,26.52958,-80.02894,SEFCRI,86.0,0.0,0.6424321138970854
9999.0,2018,24.6802,-82.8858,Tortugas,88.0,0.0,1.2341134744879378
3005.0,2020,26.86143,-80.00924,SEFCRI,100.0,0.0,2.17280043937032
3011.0,2020,26.91531,-80.00703,SEFCRI,91.0,0.0,2.082426161719097
3016.0,2020,26.88369,-80.02863,SEFCRI,62.0,0.0,1.0311238498815338
3038.0,2020,26.87751,-80.02496,SEFCRI,100.0,0.0,0.27912965445314064
3067.0,2020,26.87656,-80.00983,SEFCRI,100.0,0.0,1.5147470632984943
3073.0,2020,26.78235,-80.01356,SEFCRI,100.0,0.0,1.3991809478872708
3084.0,2020,26.07834,-80.09742,SEFCRI,26.0,0.0,2.2692760840798023
3085.0,2020,26.14122,-80.08893,SEFCRI,77.0,0.0,2.277149319880982
3090.0,2020,25.98841,-80.10001,SEFCRI,85.0,0.0,2.909442538382554
3093.0,2020,26.00162,-80.10095,SEFCRI,84.0,0.0,3.541061029473605
3095.0,2020,26.17329,-80.08719,SEFCRI,88.0,0.0,1.230845096520244
3099.0,2020,26.05179,-80.09861,SEFCRI,99.0,0.0,3.4961327989511433
3101.0,2020,25.93218,-80.10018,SEFCRI,100.0,0.0,2.607916405852451
3103.0,2020,26.16443,-80.08821,SEFCRI,84.0,0.0,1.766052472011456
3104.0,2020,26.13356,-80.09121,SEFCRI,99.0,0.0,1.877037824845014
3105.0,2020,26.02155,-80.09907,SEFCRI,97.0,0.0,2.4350885332106484
3110.0,2020,25.98065,-80.10263,SEFCRI,89.0,0.0,2.3232400852099633
3112.0,2020,25.82567,-80.09768,SEFCRI,92.0,0.0,2.2707767714476246
3114.0,2020,26.05727,-80.09356,SEFCRI,94.0,0.0,2.7062681603516725
3116.0,2020,26.00836,-80.09753,SEFCRI,76.0,0.0,2.913886216163858
3118.0,2020,26.00913,-80.09522,SEFCRI,82.0,0.0,2.682403698018293
3121.0,2020,25.90806,-80.09175,SEFCRI,95.0,0.0,2.5207467601611686
3123.0,2020,26.32118,-80.06665,SEFCRI,92.0,0.0,0.9349743007129222
3124.0,2020,26.29147,-80.06867,SEFCRI,100.0,0.0,1.937057266179255
3125.0,2020,25.85675,-80.09213,SEFCRI,91.0,0.0,2.6559605552950343
3126.0,2020,26.2193,-80.07658,SEFCRI,76.0,0.0,0.6536617309418403
3128.0,2020,26.03687,-80.09375,SEFCRI,97.0,0.0,2.291196876163572
3130.0,2020,26.25674,-80.07183,SEFCRI,100.0,0.0,2.055114535006707
3131.0,2020,26.26898,-80.06989,SEFCRI,79.0,0.0,0.841654697932541
3132.0,2020,26.27364,-80.07076,SEFCRI,99.0,0.0,0.449477345359428
3133.0,2020,25.85365,-80.1076,SEFCRI,92.0,0.0,2.944420350441193
3135.0,2020,26.07607,-80.10823,SEFCRI,92.0,0.0,1.679881675891722
3137.0,2020,25.95019,-80.10929,SEFCRI,98.0,0.0,3.1754585248520097
3138.0,2020,25.95143,-80.11022,SEFCRI,54.0,0.0,3.009656171104663
3143.0,2020,26.14837,-80.09889,SEFCRI,39.0,0.0,3.5267564614596267
3148.0,2020,25.88483,-80.10883,SEFCRI,93.0,0.0,1.9529907129552115
3150.0,2020,26.13532,-80.09395,SEFCRI,93.0,0.0,2.212227546738456
3152.0,2020,25.79497,-80.1125,SEFCRI,98.0,0.15142845,2.549200137729255
3153.0,2020,25.8648,-80.11048,SEFCRI,100.0,0.0,1.8436617530899266
3155.0,2020,26.13231,-80.097,SEFCRI,86.0,0.0,2.341454490607208
3157.0,2020,26.24319,-80.07852,SEFCRI,100.0,0.0,2.0521339429777616
3159.0,2020,25.90523,-80.10944,SEFCRI,100.0,0.0,2.694119821738848
3164.0,2020,26.05764,-80.10406,SEFCRI,68.0,0.0,2.847125690234967
3166.0,2020,25.78772,-80.10754,SEFCRI,98.0,0.15142845,2.249212808063503
3169.0,2020,25.99273,-80.11152,SEFCRI,97.0,0.0,2.387804090632417
3172.0,2020,26.11545,-80.10254,SEFCRI,84.0,0.0,2.4818021680283957
3174.0,2020,25.79528,-80.09958,SEFCRI,57.0,0.0,3.337490208415419
3177.0,2020,26.08596,-80.104,SEFCRI,100.0,0.0,2.426100286265444
3178.0,2020,25.8929,-80.11713,SEFCRI,0.0,0.0,2.140727542364686
3180.0,2020,26.15339,-80.09636,SEFCRI,68.0,0.0,3.212179327948016
3184.0,2020,26.21691,-80.08631,SEFCRI,28.0,0.0,1.443001029196833
3189.0,2020,26.31187,-80.07415,SEFCRI,71.0,0.0,1.4629799429576356
3190.0,2020,26.31358,-80.07333,SEFCRI,99.0,0.0,1.2812721430126837
3191.0,2020,26.71091,-80.02969,SEFCRI,99.0,0.0,1.6351271295133072
3192.0,2020,26.68208,-80.03071,SEFCRI,48.0,0.0,0.9700176824355304
3193.0,2020,26.73171,-80.03352,SEFCRI,100.0,0.0,1.1275622575128594
3203.0,2020,26.18526,-80.08789,SEFCRI,98.0,0.0,1.7187444814906878
3204.0,2020,26.15201,-80.09575,SEFCRI,93.0,0.0,3.2899018666939464
3206.0,2020,26.71745,-80.03094,SEFCRI,0.0,0.0,1.0265527552802733
3207.0,2020,26.71994,-80.03,SEFCRI,100.0,0.0,0.7508594964619116
3208.0,2020,26.72291,-80.02946,SEFCRI,73.0,0.0,0.5003999909815965
3213.0,2020,25.77608,-80.0894,SEFCRI,94.0,0.0,1.4464155017608695
3231.0,2020,26.03181,-80.08541,SEFCRI,71.0,0.0,1.286112994170892
3235.0,2020,26.35883,-80.05502,SEFCRI,89.0,0.0,2.68272040587082
3237.0,2020,26.348993,-80.054827,SEFCRI,88.0,0.0,3.3403752332284644
3253.0,2020,26.73379,-80.01558,SEFCRI,100.0,0.0,1.3525839239261324
3258.0,2020,26.21614,-80.06993,SEFCRI,97.0,0.0,1.108230024825752
3259.0,2020,26.14554,-80.07872,SEFCRI,90.0,0.0,2.3138631868130446
3268.0,2020,26.02858,-80.08759,SEFCRI,100.0,0.0,1.3189692251534826
3270.0,2020,25.88355,-80.08812,SEFCRI,95.0,0.0,1.6203435162484165
3280.0,2020,26.23015,-80.07005,SEFCRI,93.0,0.0,0.755905522172755
3288.0,2020,26.36341,-80.05502,SEFCRI,97.0,0.0,2.371670980747369
3297.0,2020,26.64608,-80.01903,SEFCRI,92.0,0.0,2.4179683065164435
3299.0,2020,26.52201,-80.03192,SEFCRI,95.0,0.0,0.7644940723718671
3303.0,2020,26.73196,-80.01552,SEFCRI,100.0,0.0,1.2184374544278629
3304.0,2020,26.73281,-80.01571,SEFCRI,84.0,0.0,1.2666894527814738
3305.0,2020,26.0979,-80.08206,SEFCRI,85.0,0.0,2.641562041169325
3306.0,2020,26.02572,-80.08653,SEFCRI,84.0,0.0,1.1543851348122482
3307.0,2020,26.31061,-80.05805,SEFCRI,85.0,0.0,2.3275601777638184
3308.0,2020,26.2962,-80.05993,SEFCRI,87.0,0.0,2.7955143798883144
3309.0,2020,26.61788,-80.02082,SEFCRI,0.0,0.0,0.8941949360352556
3311.0,2020,26.72369,-80.01758,SEFCRI,61.0,0.0,0.7514720944516348
3312.0,2020,26.82146,-80.00452,SEFCRI,48.0,0.0,2.0702603277915372
3315.0,2020,26.19731,-80.07003,SEFCRI,94.0,0.0,2.5295986593072164
3316.0,2020,26.07656,-80.08384,SEFCRI,72.0,0.0,0.8992428354588408
3317.0,2020,26.32301,-80.05749,SEFCRI,91.0,0.0,1.759607800751473
3318.0,2020,26.29707,-80.06017,SEFCRI,98.0,0.0,2.8651277258070857
3321.0,2020,26.82497,-80.01673,SEFCRI,0.0,0.0,0.8207854100270823
3324.0,2020,26.17361,-80.08176,SEFCRI,65.0,0.0,0.6917082164415592
3325.0,2020,25.77732,-80.09512,SEFCRI,76.0,0.0,2.030609059825712
3327.0,2020,26.57178,-80.02628,SEFCRI,13.0,0.0,0.38043142559353393
3329.0,2020,26.72553,-80.01795,SEFCRI,59.0,0.0,0.7027502956934365
3330.0,2020,26.72276,-80.01919,SEFCRI,100.0,0.0,0.6289052884806337
